id,evidence_item_id,question_key,label,question_type,required,placeholder,options,sort_order,control_id,rows,accept,upload_label,cscf_version,created_at,guide,Evidence Required,Evidence Source,Collection Method,AWS Auto Level,AWS Services,Question-Level AWS Sources,Reason / Rationale
012b1460-f5fa-43ce-9cb3-b7f7f15b21f4,E7,admin_actions_tracked,"Administrative actions tracked (config changes, user modifications, software installations)?",select,True,,"[""Yes — config changes, user modifications, and software installs by admins are all logged"", ""Partial — some admin action types are not captured in logs"", ""No — admin actions are not tracked in logs""]",4,,,,,2026v,2026-03-11T07:57:01.270097Z,"Confirm that config changes, user account modifications, and software installations by admins are logged.",Configuration state confirmation (Yes/No/Status),AWS,Automated (AWS),HIGH,"AWS CloudTrail, Amazon GuardDuty, Amazon CloudWatch",CloudTrail management events (write actions) — cloudtrail:LookupEvents (readOnly=false),"AWS (AWS CloudTrail, Amazon GuardDuty, Amazon CloudWatch) can automatically retrieve this configuration state. APIs: cloudtrail:LookupEvents (Management), GetInsightSelectors, guardduty:ListFindings (IAMUser type)."
543b3d7f-4115-4627-8236-033699b412b2,E7,zone_boundary_access_logged,Zone boundary access and connections crossing boundary logged?,select,True,,"[""Yes — all connections crossing the secure zone boundary are logged with source, destination, time, and result"", ""Partial — some boundary crossing events are not captured"", ""No — zone boundary access is not logged""]",5,,,,,2026v,2026-03-11T07:57:01.270097Z,"Confirm that all connections crossing the secure zone boundary are logged with source, destination, protocol, and time.",Configuration state confirmation (Yes/No/Status),Human,Manual (Human),HIGH,"AWS CloudTrail, Amazon GuardDuty, Amazon CloudWatch","VPC Flow Logs, CloudTrail — ec2:DescribeFlowLogs, cloudtrail:LookupEvents","Although AWS (AWS CloudTrail, Amazon GuardDuty, Amazon CloudWatch) covers this domain, this specific field requests human judgment, policy confirmation, documentation attestation, or a process decision that AWS APIs cannot supply."
d36a7a28-251f-4c4c-88cb-533b5df71af8,E7,anomalous_activity_alerting,"Anomalous admin activity alerting configured (out-of-hours logins, multiple failures)?",select,True,,"[""Yes — alerts configured in SIEM"",""Partial"",""No""]",6,,,,,2026v,2026-03-11T07:57:01.270097Z,"Confirm that alerts are configured for out-of-hours admin logins, multiple failed logins, and unusual source IPs.",Configuration state confirmation (Yes/No/Status),AWS,Automated (AWS),HIGH,"AWS CloudTrail, Amazon GuardDuty, Amazon CloudWatch","CloudTrail Insights, GuardDuty IAMUser findings — cloudtrail:GetInsightSelectors, guardduty:ListFindings (type=IAMUser)","AWS (AWS CloudTrail, Amazon GuardDuty, Amazon CloudWatch) can automatically retrieve this configuration state. APIs: cloudtrail:LookupEvents (Management), GetInsightSelectors, guardduty:ListFindings (IAMUser type)."
f964e6ae-5f4c-4b87-a265-36f7f0b7684d,E7,credential_repo_access_logged,Credential repository / password vault access logged?,select,True,,"[""Yes"",""No"",""Physical safe access logged separately""]",7,,,,,2026v,2026-03-11T07:57:01.270097Z,Confirm that all access to the password vault or physical safe is logged and auditable.,Configuration state confirmation (Yes/No/Status),Human,Manual (Human),HIGH,"AWS CloudTrail, Amazon GuardDuty, Amazon CloudWatch","CloudTrail (Secrets Manager GetSecretValue, SSM GetParameter) — cloudtrail:LookupEvents (eventSource=secretsmanager/ssm)","Although AWS (AWS CloudTrail, Amazon GuardDuty, Amazon CloudWatch) covers this domain, this specific field requests human judgment, policy confirmation, documentation attestation, or a process decision that AWS APIs cannot supply."
e5e01d80-047c-4230-86e5-51dffd7ba0ae,E7,log_review_evidence,Evidence of regular log review?,select,True,,"[""Yes — review records provided"",""Process exists but no sample records"",""No review process""]",8,,,,,2026v,2026-03-11T07:57:01.270097Z,Upload a sample log review record showing admin activity was reviewed — dated checklist or SIEM query result.,Configuration state confirmation (Yes/No/Status),AWS,Automated (AWS),HIGH,"AWS CloudTrail, Amazon GuardDuty, Amazon CloudWatch",CloudWatch Alarm state history (log review trigger) — cloudwatch:DescribeAlarmHistory,"AWS (AWS CloudTrail, Amazon GuardDuty, Amazon CloudWatch) can automatically retrieve this configuration state. APIs: cloudtrail:LookupEvents (Management), GetInsightSelectors, guardduty:ListFindings (IAMUser type)."
82c8ae58-877a-4cd6-b673-843aa8203120,E7,logs_in_siem,Admin logs forwarded to and searchable in SIEM?,select,True,,"[""Yes — all admin logs are forwarded to SIEM and available for investigation"", ""Partial — some admin logs are not centralised in SIEM"", ""No — admin logs are not forwarded to SIEM""]",9,,,,,2026v,2026-03-11T07:57:01.270097Z,Confirm that admin activity logs are centralised in the SIEM and searchable for investigation.,Configuration state confirmation (Yes/No/Status),AWS,Automated (AWS),HIGH,"AWS CloudTrail, Amazon GuardDuty, Amazon CloudWatch",CloudTrail → CloudWatch Logs integration — cloudtrail:DescribeTrails (CloudWatchLogsLogGroupArn populated),"AWS (AWS CloudTrail, Amazon GuardDuty, Amazon CloudWatch) can automatically retrieve this configuration state. APIs: cloudtrail:LookupEvents (Management), GetInsightSelectors, guardduty:ListFindings (IAMUser type)."
254d57bc-285c-4fd7-af29-c9744dfe9e3a,E7,known_gaps,Known gaps and remediation plan,textarea,False,e.g. No gaps identified; all controls meet CSCF v2026 requirements.,[],10,,,3,,2026v,2026-03-11T07:57:01.270097Z,"Document any inventory discrepancies, pending additions, or components not yet fully captured, with expected completion dates.",Free-text narrative / explanation,Human,Manual (Human),HIGH,"AWS CloudTrail, Amazon GuardDuty, Amazon CloudWatch","AWS CloudTrail, Amazon GuardDuty, CloudWatch","While AWS (AWS CloudTrail, Amazon GuardDuty, Amazon CloudWatch) can provide supporting configuration data, a human must write the explanatory narrative, justification, or contextual description required by this field."
87994b2a-716b-4400-9194-cc9376a3f9ef,F1,evidence_document,Third-Party Vendor Inventory Upload,file,False,,[],0,,,".csv,.xlsx,.pdf","Upload your third-party vendor inventory covering ALL parties that manage or operate SWIFT-related components or activities. Must include: vendor name, services provided, components managed (matching A2 flags), contract dates, service type, and critical activity classification. Distinguish between outsourcing agents (manage/operate SWIFT components) and connectivity providers (provide network connectivity only).",2026v,2026-03-11T07:57:01.270097Z,"Upload a dated network diagram (PDF/Visio/PNG) showing the SWIFT secure zone boundary, all in-scope components, firewalls, and data-flow arrows.",Document/File Upload,AWS + Human,Mixed,MEDIUM,"AWS Organizations, IAM Access Analyzer","AWS Organizations, IAM Access Analyzer — organizations:ListAccounts, access-analyzer:ListFindings (EXTERNAL_ACCESS), cloudtrail:LookupEvents (AssumeRole)","AWS (AWS Organizations, IAM Access Analyzer) can auto-generate the underlying configuration snapshot. However, a formatted, dated, human-reviewed document/file is still required for formal submission. AWS evidence supplements and validates the upload."
5a85ffdc-22e4-4843-973d-41b65f6f81b2,F1,total_vendors,Total number of third parties in inventory,text,True,"e.g. 5 vendors (2 critical activity agents, 3 connectivity providers)",[],1,,,,,2026v,2026-03-11T07:57:01.270097Z,Enter the total number of third parties listed in the inventory — including cloud providers and connectivity providers.,Short text / identifier / value,Human,Manual (Human),MEDIUM,"AWS Organizations, IAM Access Analyzer","AWS Organizations, IAM Access Analyzer (partial)","Although AWS (AWS Organizations, IAM Access Analyzer) covers this domain, this specific field requests human judgment, policy confirmation, documentation attestation, or a process decision that AWS APIs cannot supply."
e886fc7f-6160-42b0-b18d-24dfbf97c387,F1,all_critical_activities_classified,All vendors classified against SWIFT critical activity definition?,select,True,,"[""Yes — all vendors classified"",""Partial"",""No""]",2,,,,,2026v,2026-03-11T07:57:01.270097Z,Confirm that each vendor has been assessed against the SWIFT critical activity definition and classified accordingly.,Configuration state confirmation (Yes/No/Status),AWS + Human,Mixed,MEDIUM,"AWS Organizations, IAM Access Analyzer","AWS Organizations member accounts (AWS-hosted vendors) — organizations:ListAccounts, DescribeAccount","AWS (AWS Organizations, IAM Access Analyzer) provides partial evidence for this question. Additional human interpretation, context, or documentation is needed to complete the evidence."
e1b369aa-9249-49c4-9c92-b7d15405995e,F1,critical_activity_types,Critical activity types identified across all vendors,textarea,True,"e.g. Security changes, configuration updates, privileged access events covered for all vendors.",[],3,,,4,,2026v,2026-03-11T07:57:01.270097Z,"List the categories of critical SWIFT activities performed by third parties (e.g., hosting, network connectivity, operations).",Free-text narrative / explanation,Human,Manual (Human),MEDIUM,"AWS Organizations, IAM Access Analyzer","AWS Organizations, IAM Access Analyzer (partial)","While AWS (AWS Organizations, IAM Access Analyzer) can provide supporting configuration data, a human must write the explanatory narrative, justification, or contextual description required by this field."
1e593de7-9b21-47b6-ac7b-60fc7cedd78c,F1,contract_dates_current,All vendor contract dates current (not expired)?,select,True,,"[""Yes"",""Partial — some renewals pending"",""No — expired contracts""]",4,,,,,2026v,2026-03-11T07:57:01.270097Z,Confirm that all vendor contracts are current — no expired contracts for active service relationships.,Configuration state confirmation (Yes/No/Status),Human,Manual (Human),MEDIUM,"AWS Organizations, IAM Access Analyzer","IAM Roles (expiry condition), Access Analyzer — iam:GetRolePolicy (Condition: DateLessThan), access-analyzer:ListFindings","Review, approval, and policy dates are institutional records that must be confirmed by a responsible human owner."
559dd61a-9e20-464c-a202-b765fe3dbe09,F1,agent_vs_provider_noted,Outsourcing agent vs connectivity provider distinction documented?,select,True,,"[""Yes — clearly distinguished"",""Partial"",""No""]",5,,,,,2026v,2026-03-11T07:57:01.270097Z,Confirm that the inventory distinguishes between outsourcing agents (full CSCF obligations) and connectivity providers.,Configuration state confirmation (Yes/No/Status),Human,Manual (Human),MEDIUM,"AWS Organizations, IAM Access Analyzer","IAM Cross-account roles (outsourcing agent = write access), Access Analyzer — iam:ListRoles, access-analyzer:ListFindings (EXTERNAL_ACCESS)","Although AWS (AWS Organizations, IAM Access Analyzer) covers this domain, this specific field requests human judgment, policy confirmation, documentation attestation, or a process decision that AWS APIs cannot supply."
e082486f-52ff-43e4-908a-2dbb35d4cd4d,F1,cloud_providers_identified,Cloud providers identified with service model (IaaS/PaaS/SaaS)?,select,False,,"[""Yes"",""Not applicable — no cloud"",""No""]",6,,,,,2026v,2026-03-11T07:57:01.270097Z,"Confirm that cloud providers are identified with their service model — IaaS, PaaS, or SaaS — affecting shared responsibility.",Configuration state confirmation (Yes/No/Status),AWS + Human,Mixed,MEDIUM,"AWS Organizations, IAM Access Analyzer","AWS Organizations (IaaS), Service Catalog (PaaS), Config (SaaS integrations) — organizations:ListAccounts, config:GetDiscoveredResourceCounts","AWS (AWS Organizations, IAM Access Analyzer) provides partial evidence for this question. Additional human interpretation, context, or documentation is needed to complete the evidence."
cdc6c2f4-73b9-4584-a2f4-3c9775036b7a,F1,matches_a2_flags,Vendor inventory consistent with A2 third-party management flags?,select,True,,"[""Yes — fully consistent"",""Partial"",""Not yet cross-checked""]",7,,,,,2026v,2026-03-11T07:57:01.270097Z,Confirm that the vendor inventory is consistent with the third-party management flags in the A2 component inventory.,Configuration state confirmation (Yes/No/Status),AWS + Human,Mixed,MEDIUM,"AWS Organizations, IAM Access Analyzer","EC2 Instances (third-party-managed tag), IAM Roles (external trust) — ec2:DescribeInstances (tag filter), iam:ListRoles (external trust policy)","AWS (AWS Organizations, IAM Access Analyzer) provides partial evidence for this question. Additional human interpretation, context, or documentation is needed to complete the evidence."
64900faf-b848-457d-8696-2cdbc117af90,F1,known_gaps,Known gaps and remediation plan,textarea,False,e.g. No gaps identified; all controls meet CSCF v2026 requirements.,[],8,,,3,,2026v,2026-03-11T07:57:01.270097Z,"Document any inventory discrepancies, pending additions, or components not yet fully captured, with expected completion dates.",Free-text narrative / explanation,Human,Manual (Human),MEDIUM,"AWS Organizations, IAM Access Analyzer","AWS Organizations, IAM Access Analyzer (partial)","While AWS (AWS Organizations, IAM Access Analyzer) can provide supporting configuration data, a human must write the explanatory narrative, justification, or contextual description required by this field."
21d189a9-7e0c-428c-b6e2-7db4127f0cc6,F2,evidence_document,SLA and NDA Agreement Evidence Upload,file,False,,[],0,,,".pdf,.zip","Upload copies or summaries of SLA and NDA agreements with ALL vendors performing critical SWIFT activities. You may redact commercially sensitive terms but must retain: security requirements clause, right to audit/evidence clause, breach notification requirements, and SWIFT CSCF reference. If agreements are lengthy, a summary sheet listing each vendor with their agreement key provisions is acceptable.",2026v,2026-03-11T07:57:01.270097Z,"Upload a dated network diagram (PDF/Visio/PNG) showing the SWIFT secure zone boundary, all in-scope components, firewalls, and data-flow arrows.",Document/File Upload,Human,Manual (Human),NONE,,N/A — Legal/contract document,"SLA and NDA agreements are legal documents. AWS cannot generate contract terms, verify counterparty agreements, or confirm breach notification clauses. The uploaded document must be provided manually."
f1596341-cd8f-4df8-9d62-bb375f99542b,F2,sla_for_all_critical_vendors,SLA in place for every vendor performing critical SWIFT activities?,select,True,,"[""Yes"",""Partial — some vendors without SLA"",""No""]",1,,,,,2026v,2026-03-11T07:57:01.270097Z,Confirm that a formal SLA exists for every vendor performing critical SWIFT activities.,Configuration state confirmation (Yes/No/Status),Human,Manual (Human),NONE,,N/A — Legal/contract document,"SLA and NDA agreements are legal documents. AWS cannot generate contract terms, verify counterparty agreements, or confirm breach notification clauses. No AWS API can answer this question; human input required."
ec4b22f7-5487-4189-b4b9-84cf72868eee,F2,security_requirements_in_sla,Security requirements (minimum security standard) defined in SLA?,select,True,,"[""Yes — minimum security standard equivalent to CSCF is defined in each SLA"", ""Partial — security requirements are mentioned but not fully defined in some SLAs"", ""No — SLAs contain no security requirements""]",2,,,,,2026v,2026-03-11T07:57:01.270097Z,Confirm that the SLA defines a minimum security standard equivalent to CSCF requirements.,Configuration state confirmation (Yes/No/Status),Human,Manual (Human),NONE,,N/A — Legal/contract document,"SLA and NDA agreements are legal documents. AWS cannot generate contract terms, verify counterparty agreements, or confirm breach notification clauses. No AWS API can answer this question; human input required."
832738be-91c8-49b8-9301-a941b820b9c5,F2,right_to_audit_included,Right to audit or obtain compliance evidence included?,select,True,,"[""Yes — right to audit or request compliance evidence is explicitly included in all SLAs"", ""No — no right to audit clause in one or more SLAs""]",3,,,,,2026v,2026-03-11T07:57:01.270097Z,Confirm that the SLA includes a right to audit clause or a right to obtain compliance evidence.,Configuration state confirmation (Yes/No/Status),Human,Manual (Human),NONE,,N/A — Legal/contract document,"SLA and NDA agreements are legal documents. AWS cannot generate contract terms, verify counterparty agreements, or confirm breach notification clauses. No AWS API can answer this question; human input required."
48821bad-9c82-4161-872c-6961640aac9f,F2,breach_notification_requirements,Breach notification requirements defined in SLA?,select,True,,"[""Yes — SLAs define breach notification obligations including timelines"", ""No — breach notification is not addressed in one or more SLAs""]",4,,,,,2026v,2026-03-11T07:57:01.270097Z,Confirm that the SLA defines obligations for the vendor to notify the institution in the event of a security breach.,Configuration state confirmation (Yes/No/Status),Human,Manual (Human),NONE,,N/A — Legal/contract document,"SLA and NDA agreements are legal documents. AWS cannot generate contract terms, verify counterparty agreements, or confirm breach notification clauses. No AWS API can answer this question; human input required."
eedb0f9c-45c7-4bc8-ab2a-00fbed82e53d,F2,nda_covers_swift_data,NDA in place covering SWIFT-related sensitive data for all critical-activity vendors?,select,True,,"[""Yes — NDAs in place for all critical-activity vendors covering SWIFT-related sensitive data"", ""Partial — NDAs missing for some critical-activity vendors"", ""No — no NDAs covering SWIFT data in place""]",5,,,,,2026v,2026-03-11T07:57:01.270097Z,Confirm that an NDA is in place covering SWIFT-related sensitive data for every critical-activity vendor.,Configuration state confirmation (Yes/No/Status),Human,Manual (Human),NONE,,N/A — Legal/contract document,"SLA and NDA agreements are legal documents. AWS cannot generate contract terms, verify counterparty agreements, or confirm breach notification clauses. No AWS API can answer this question; human input required."
4e030874-2fa9-4a9e-ae96-6c8fec752a1a,F2,swift_cscf_referenced,SWIFT CSCF requirements referenced in SLAs?,select,True,,"[""Yes — CSCF requirements are explicitly referenced or incorporated in all SLAs"", ""Partial — CSCF referenced in some but not all SLAs"", ""No — CSCF not referenced in SLAs""]",6,,,,,2026v,2026-03-11T07:57:01.270097Z,Confirm that the CSCF requirements are explicitly referenced or incorporated into the SLA.,Configuration state confirmation (Yes/No/Status),Human,Manual (Human),NONE,,N/A — Legal/contract document,"SLA and NDA agreements are legal documents. AWS cannot generate contract terms, verify counterparty agreements, or confirm breach notification clauses. No AWS API can answer this question; human input required."
6fa4b835-779b-4def-a276-296511ec575e,F2,agreement_review_date,Most recent SLA review date,date,False,,[],7,,,,,2026v,2026-03-11T07:57:01.270097Z,Enter the date the SLAs were last reviewed — annual review is recommended.,Date confirmation,Human,Manual (Human),NONE,,N/A — Legal/contract document,"Review, approval, and policy dates are institutional records that must be confirmed by a responsible human owner."
002ec486-81dd-45af-bb85-e631495ed17e,F2,known_gaps,Known gaps and remediation plan,textarea,False,e.g. No gaps identified; all controls meet CSCF v2026 requirements.,[],8,,,3,,2026v,2026-03-11T07:57:01.270097Z,"Document any inventory discrepancies, pending additions, or components not yet fully captured, with expected completion dates.",Free-text narrative / explanation,Human,Manual (Human),NONE,,N/A — Legal/contract document,"SLA and NDA agreements are legal documents. AWS cannot generate contract terms, verify counterparty agreements, or confirm breach notification clauses. Narrative, description, and justification text must be written by a qualified human reviewer."
b99e1ff8-d5a0-41fc-8211-2cd6f5e54775,F3,evidence_document,Third-Party Security Risk Assessment Reports Upload,file,False,,[],0,,,".pdf,.xlsx,.zip","Upload security risk assessment reports for each vendor performing critical SWIFT activities. Acceptable evidence: your internal risk assessment of the vendor, the vendor's own SOC 2 Type II / ISO 27001 / PCI-DSS certification, or a questionnaire-based assessment. Must cover the specific SWIFT-related activities performed. Assessment should be current (within last 2 years).",2026v,2026-03-11T07:57:01.270097Z,"Upload a dated network diagram (PDF/Visio/PNG) showing the SWIFT secure zone boundary, all in-scope components, firewalls, and data-flow arrows.",Document/File Upload,Human,Manual (Human),NONE,,"N/A — Risk assessment, human-driven","Third-party security risk assessments require independent evaluation, scoping decisions, and documented findings. AWS APIs cannot generate vendor risk assessments. The uploaded document must be provided manually."
be8070fd-8c0a-4edf-8973-bf99bc9bf584,F3,assessment_per_vendor,Risk assessment exists for EACH critical-activity vendor?,select,True,,"[""Yes — all critical vendors assessed"",""Partial — some missing"",""No""]",1,,,,,2026v,2026-03-11T07:57:01.270097Z,Confirm that a security risk assessment has been conducted for each vendor performing critical SWIFT activities.,Configuration state confirmation (Yes/No/Status),Human,Manual (Human),NONE,,"N/A — Risk assessment, human-driven","Third-party security risk assessments require independent evaluation, scoping decisions, and documented findings. AWS APIs cannot generate vendor risk assessments. No AWS API can answer this question; human input required."
aaa018ad-b486-4a0d-bce2-1e0995e0ad9c,F3,most_recent_assessment_date,Most recent assessment date,date,False,,[],2,,,,,2026v,2026-03-11T07:57:01.270097Z,Enter the date the most recent vendor risk assessment was completed.,Date confirmation,Human,Manual (Human),NONE,,"N/A — Risk assessment, human-driven","Review, approval, and policy dates are institutional records that must be confirmed by a responsible human owner."
07fb11c9-ad70-4863-b9a9-fe4094b4a1f2,F3,next_review_date,Next scheduled review date,date,False,,[],3,,,,,2026v,2026-03-11T07:57:01.270097Z,Enter the planned date of the next vendor risk assessment — typically annual.,Date confirmation,Human,Manual (Human),NONE,,"N/A — Risk assessment, human-driven","Review, approval, and policy dates are institutional records that must be confirmed by a responsible human owner."
e70d465c-7f37-414c-ae5d-1eb207563921,F3,swift_outsourcing_baseline_aligned,Assessment aligned with SWIFT Outsourcing Agents Security Requirements Baseline?,select,True,,"[""Yes"",""Partial"",""No"",""Not yet checked""]",4,,,,,2026v,2026-03-11T07:57:01.270097Z,Confirm that the assessment methodology aligns with the SWIFT Outsourcing Agents Security Requirements Baseline.,Configuration state confirmation (Yes/No/Status),Human,Manual (Human),NONE,,"N/A — Risk assessment, human-driven","Third-party security risk assessments require independent evaluation, scoping decisions, and documented findings. AWS APIs cannot generate vendor risk assessments. No AWS API can answer this question; human input required."
ba30edc3-8af1-48b7-a801-2df842bf6032,F3,gaps_documented,Gaps and risks documented with remediation requirements?,select,True,,"[""Yes"",""Partial"",""No gaps identified"",""No""]",5,,,,,2026v,2026-03-11T07:57:01.270097Z,Confirm that identified security gaps are documented with remediation requirements and a target closure date.,Configuration state confirmation (Yes/No/Status),Human,Manual (Human),NONE,,"N/A — Risk assessment, human-driven","Third-party security risk assessments require independent evaluation, scoping decisions, and documented findings. AWS APIs cannot generate vendor risk assessments. No AWS API can answer this question; human input required."
ea9d8b09-579e-4049-9b40-3cf74a0491e8,F3,reasonable_comfort_type,Reasonable comfort evidence type provided by vendors,textarea,True,e.g. SOC 2 Type II report (2025) and penetration test report (2025-11) attached.,[],6,,,4,,2026v,2026-03-11T07:57:01.270097Z,"Describe the comfort evidence provided by vendors (e.g., SOC 2 Type 2 report, ISO 27001 certificate, PCI-DSS AOC).",Free-text narrative / explanation,Human,Manual (Human),NONE,,"N/A — Risk assessment, human-driven","Third-party security risk assessments require independent evaluation, scoping decisions, and documented findings. AWS APIs cannot generate vendor risk assessments. Narrative, description, and justification text must be written by a qualified human reviewer."
7c2ba4e6-72b2-41d5-a764-4a8808c8b05a,F3,known_gaps,Known gaps and remediation plan,textarea,False,e.g. No gaps identified; all controls meet CSCF v2026 requirements.,[],7,,,3,,2026v,2026-03-11T07:57:01.270097Z,"Document any inventory discrepancies, pending additions, or components not yet fully captured, with expected completion dates.",Free-text narrative / explanation,Human,Manual (Human),NONE,,"N/A — Risk assessment, human-driven","Third-party security risk assessments require independent evaluation, scoping decisions, and documented findings. AWS APIs cannot generate vendor risk assessments. Narrative, description, and justification text must be written by a qualified human reviewer."
1ec66c3f-abd3-40fd-a733-489651179264,F4,evidence_document,Third-Party Ongoing Monitoring Evidence Upload,file,False,,[],0,,,".pdf,.xlsx,.zip","Upload ongoing monitoring evidence for each critical-activity vendor. Include: current compliance certifications (SOC 2 Type II, ISO 27001, PCI-DSS) with scope confirmation, SLA performance reports, regular security review meeting records, and any incident reports from third parties. An annual comfort letter or attestation from the vendor is also acceptable evidence.",2026v,2026-03-11T07:57:01.270097Z,"Upload a dated network diagram (PDF/Visio/PNG) showing the SWIFT secure zone boundary, all in-scope components, firewalls, and data-flow arrows.",Document/File Upload,Human,Manual (Human),NONE,,"N/A — Ongoing monitoring, human-driven","Ongoing monitoring evidence (certifications, review meetings, SLA reports, incident reviews) requires human verification and relationship management activities. The uploaded document must be provided manually."
3756ede9-685c-4253-a272-412e40005601,F4,certifications_current,Current compliance certifications from each critical vendor?,select,True,,"[""Yes — current and in scope for SWIFT services"",""Partial — some expired or out of scope"",""No""]",1,,,,,2026v,2026-03-11T07:57:01.270097Z,Confirm that current compliance certifications (not expired) are on file for each critical vendor.,Configuration state confirmation (Yes/No/Status),Human,Manual (Human),NONE,,"N/A — Ongoing monitoring, human-driven","Ongoing monitoring evidence (certifications, review meetings, SLA reports, incident reviews) requires human verification and relationship management activities. No AWS API can answer this question; human input required."
4e46e707-d9b2-4e49-b377-8db9096f78ab,F4,scope_covers_swift_services,Certification scope explicitly covers SWIFT-related services?,select,True,,"[""Yes"",""Partial"",""No — scope verification needed""]",2,,,,,2026v,2026-03-11T07:57:01.270097Z,Confirm that the vendor's certification scope explicitly includes the SWIFT-related services they provide.,Configuration state confirmation (Yes/No/Status),Human,Manual (Human),NONE,,"N/A — Ongoing monitoring, human-driven","Ongoing monitoring evidence (certifications, review meetings, SLA reports, incident reviews) requires human verification and relationship management activities. No AWS API can answer this question; human input required."
2c783fec-ae76-4b93-8932-7e44df1eb88c,F4,regular_monitoring_meetings,Regular security review meetings with critical vendors documented?,select,True,,"[""Yes — records available"",""Informal only"",""No""]",3,,,,,2026v,2026-03-11T07:57:01.270097Z,Confirm that periodic security review meetings with critical vendors are documented — upload meeting records.,Configuration state confirmation (Yes/No/Status),Human,Manual (Human),NONE,,"N/A — Ongoing monitoring, human-driven","Ongoing monitoring evidence (certifications, review meetings, SLA reports, incident reviews) requires human verification and relationship management activities. No AWS API can answer this question; human input required."
f3f7e4fa-1dc8-47b1-9675-f8fac472c9f2,F4,sla_performance_reports,SLA performance reports reviewed periodically?,select,True,,"[""Yes — SLA performance reports reviewed periodically with records maintained"", ""No — SLA performance reports not reviewed""]",4,,,,,2026v,2026-03-11T07:57:01.270097Z,Confirm that SLA performance reports are reviewed on a periodic basis and any breaches are escalated.,Configuration state confirmation (Yes/No/Status),Human,Manual (Human),NONE,,"N/A — Ongoing monitoring, human-driven","Ongoing monitoring evidence (certifications, review meetings, SLA reports, incident reviews) requires human verification and relationship management activities. No AWS API can answer this question; human input required."
ff24d80b-29a1-44dc-8e0e-b2a74624b046,F4,incident_reports_reviewed,Third-party incident reports reviewed and tracked?,select,True,,"[""Yes"",""No"",""No incidents reported in period""]",5,,,,,2026v,2026-03-11T07:57:01.270097Z,Confirm that third-party security incident reports are reviewed and tracked — even if no incidents occurred.,Configuration state confirmation (Yes/No/Status),Human,Manual (Human),NONE,,"N/A — Ongoing monitoring, human-driven","Ongoing monitoring evidence (certifications, review meetings, SLA reports, incident reviews) requires human verification and relationship management activities. No AWS API can answer this question; human input required."
4d2206d2-3989-42d6-a0e3-110297c154a4,F4,annual_comfort_obtained,Annual attestation or comfort letter obtained from each critical vendor?,select,True,,"[""Yes — current annual attestation or comfort letter on file for all critical vendors"", ""Partial — comfort evidence missing for some critical vendors"", ""No — no annual comfort evidence obtained from critical vendors""]",6,,,,,2026v,2026-03-11T07:57:01.270097Z,Confirm that an annual attestation or comfort letter has been obtained from each critical-activity vendor.,Configuration state confirmation (Yes/No/Status),Human,Manual (Human),NONE,,"N/A — Ongoing monitoring, human-driven","Ongoing monitoring evidence (certifications, review meetings, SLA reports, incident reviews) requires human verification and relationship management activities. No AWS API can answer this question; human input required."
bb8696b3-2519-48df-a8eb-7f4fabef4064,F4,known_gaps,Known gaps and remediation plan,textarea,False,e.g. No gaps identified; all controls meet CSCF v2026 requirements.,[],7,,,3,,2026v,2026-03-11T07:57:01.270097Z,"Document any inventory discrepancies, pending additions, or components not yet fully captured, with expected completion dates.",Free-text narrative / explanation,Human,Manual (Human),NONE,,"N/A — Ongoing monitoring, human-driven","Ongoing monitoring evidence (certifications, review meetings, SLA reports, incident reviews) requires human verification and relationship management activities. Narrative, description, and justification text must be written by a qualified human reviewer."
8f212bce-4806-4d01-9ff3-488c6a7d54c9,G1,evidence_document,Physical Security Evidence Upload,file,False,,[],0,,,".pdf,.png,.jpg,.zip","Upload physical security evidence covering ALL five categories: (1) Removable equipment security (tokens, PED keys, Luna Backup HSM), (2) Workplace environment (operator PCs in secured area), (3) Remote worker security policy, (4) Server environment controls (data centre/locked room, rack security, CCTV), (5) Equipment disposal policy. Acceptable: physical security policy document, data centre access control configuration screenshots, safe certificate.",2026v,2026-03-11T07:57:01.270097Z,"Upload a dated network diagram (PDF/Visio/PNG) showing the SWIFT secure zone boundary, all in-scope components, firewalls, and data-flow arrows.",Document/File Upload,Human,Manual (Human),NONE,,"N/A — Physical security, outside AWS","Physical security controls (CCTV, locked rooms, device supervision, disposal) are entirely outside AWS cloud APIs. The uploaded document must be provided manually."
d9382aea-e266-483c-b769-4f8256f302b0,G1,removable_equipment_supervised,"Removable equipment (tokens, PED keys, Luna Backup HSM) supervised or securely stored?",select,True,,"[""Yes — all removable equipment supervised or in locked storage"",""Partial"",""No""]",1,,,,,2026v,2026-03-11T07:57:01.270097Z,"Confirm that all removable equipment (tokens, PED keys, Luna Backup HSM) is either under supervision or locked in a secure storage.",Configuration state confirmation (Yes/No/Status),Human,Manual (Human),NONE,,"N/A — Physical security, outside AWS","Physical security controls (CCTV, locked rooms, device supervision, disposal) are entirely outside AWS cloud APIs. No AWS API can answer this question; human input required."
