id,evidence_item_id,question_key,label,question_type,required,placeholder,options,sort_order,control_id,rows,accept,upload_label,cscf_version,created_at,guide,show_when_question,show_when_values,evidence_required_raw,evidence_source,collection_method,aws_auto_level,aws_services,question_level_aws_sources,reason_rationale,answers
e2a6d025-6c4a-4d8d-9c9f-f2218dfa21e3,F4,known_gaps,Known gaps and remediation plan,textarea,False,e.g. No gaps identified; all controls meet CSCF v2026 requirements.,[],7,,4.0,,,2025v,2025-03-01T00:00:00Z,Document any monitoring gaps or vendors not yet covered.,,[],Free-text narrative / explanation,Human,Manual (Human),NONE,,,Gap documentation is an institutional record.,All critical vendors monitored with current certifications and quarterly review meetings. No gaps.
c520534a-8b42-428a-b31e-ab48f6ab0bba,G1,evidence_document,Physical Access Control Evidence Upload,file,False,,[],0,,,".pdf,.docx,.txt",Upload physical security evidence (PDF or images). Must cover server environment access control and removable equipment supervision.,2025v,2025-03-01T00:00:00Z,"Upload physical access control evidence (access card system screenshots, physical security policy).",,[],Document/File Upload,Human,Manual (Human),NONE,,,Physical access control evidence is an institutional security record.,Physical_Access_Control_Evidence_v2025.pdf
95a8d4c8-3676-4512-8b54-b85b2e43478d,G1,removable_equipment_supervised,"Removable equipment (tokens, PED keys, removable media) supervised or securely stored?",select,True,,"[""Yes — supervised or locked"", ""No — not adequately controlled""]",1,,,,,2025v,2025-03-01T00:00:00Z,"Confirm that all removable equipment (tokens, PED keys, removable media) is either under supervision or locked in secure storage.",,[],Configuration state confirmation (Yes/No/Status),Human,Manual (Human),NONE,,,Removable equipment supervision is an institutional physical security record.,Yes — supervised or locked
5731aa32-a3ca-4487-9ed3-bb1670bbae3c,G1,server_environment_locked,Server environment in data centre or locked room with controlled access?,select,True,,"[""Yes — biometric/card controlled"", ""Yes — key controlled"", ""No — open access""]",2,,,,,2025v,2025-03-01T00:00:00Z,Confirm that the server room or data centre has controlled physical access — biometric or access card preferred.,,[],Configuration state confirmation (Yes/No/Status),Human,Manual (Human),NONE,,,Server environment physical access control is an institutional security record.,Yes — biometric/card controlled
3f61a71f-4057-449c-8d28-c16b688a74a9,G1,video_surveillance_operational,Video surveillance operational at server environment?,select,True,,"[""Yes"", ""No""]",3,,,,,2025v,2025-03-01T00:00:00Z,Confirm that CCTV cameras are operational at the server environment entry/exit and rack areas.,,[],Configuration state confirmation (Yes/No/Status),Human,Manual (Human),NONE,,,CCTV operational status is an institutional physical security record.,Yes
11a81ecd-9792-4adc-983c-415f0f9ca74b,G1,operator_pcs_secured_area,Operator PCs in secured area with controlled access?,select,True,,"[""Yes"", ""No"", ""Partial""]",4,,,,,2025v,2025-03-01T00:00:00Z,"Confirm that operator PCs are in a secured, access-controlled area — not in open office space.",,[],Configuration state confirmation (Yes/No/Status),Human,Manual (Human),NONE,,,Operator PC physical security is an institutional security record.,Yes
63fb4667-803a-49b0-99b6-396cd10f9a64,G1,remote_worker_policy,Remote worker security policy established (VPN + MFA + device protection)?,select,True,,"[""Yes"", ""No""]",5,,,,,2025v,2025-03-01T00:00:00Z,"Confirm that a remote worker security policy exists requiring VPN, MFA, and device protection for home/remote access.",,[],Configuration state confirmation (Yes/No/Status),Human,Manual (Human),NONE,,,Remote worker policy is an institutional governance record.,Yes
472f6396-9e5d-40ed-86d1-b0c1fec6fd35,H1,backup_recovery_plan,Backup and recovery plan for all critical business lines included?,select,True,,"[""Yes"", ""No""]",8,,,,,2025v,2025-03-01T00:00:00Z,Confirm that the plan includes a backup and recovery procedure covering all critical SWIFT business lines.,,[],Configuration state confirmation (Yes/No/Status),Human,Manual (Human),NONE,,,Backup and recovery plan is an institutional governance record.,Yes
70b7adcf-d328-49e2-85a3-d997576e75a5,G1,no_swift_labels,No physical SWIFT reference labels on servers?,select,True,,"[""Yes — no identifying labels"", ""No — SWIFT labels visible""]",6,,,,,2025v,2025-03-01T00:00:00Z,Confirm that no labels identifying systems as SWIFT infrastructure are visible externally — reduces targeted theft risk.,,[],Configuration state confirmation (Yes/No/Status),Human,Manual (Human),NONE,,,Physical labelling policy is an institutional security record.,Yes — no identifying labels
570008ba-0fb2-4ab7-bf34-3e3da087ad1c,G1,equipment_disposal_process,Equipment disposal process with data sanitisation documented?,select,True,,"[""Yes"", ""No""]",7,,,,,2025v,2025-03-01T00:00:00Z,Confirm that a documented disposal process requires data sanitisation before decommissioning any in-scope equipment.,,[],Configuration state confirmation (Yes/No/Status),Human,Manual (Human),NONE,,,Disposal process documentation is an institutional security record.,Yes
d4059a43-f446-426a-9b12-1126d9e04743,G1,known_gaps,Known gaps and remediation plan,textarea,False,e.g. No gaps identified; all controls meet CSCF v2026 requirements.,[],8,,4.0,,,2025v,2025-03-01T00:00:00Z,Document any physical security gaps or pending improvements.,,[],Free-text narrative / explanation,Human,Manual (Human),NONE,,,Gap documentation is an institutional record.,Physical security controls fully operational. All removable equipment secured. Data centre access biometric-controlled. No gaps.
c8dc0943-8f3e-4d6b-a4cc-5ed4235f26ed,G2,evidence_document,Physical Access Log Exports Upload,file,False,,[],0,,,".pdf,.xlsx,.csv,.ods",Upload physical access log extracts (PDF or spreadsheet). Must cover at least 12 months.,2025v,2025-03-01T00:00:00Z,"Upload physical access log extracts for the server room, data centre, and secure storage areas.",,[],Document/File Upload,Human,Manual (Human),NONE,,,Physical access logs are institutional security records.,Physical_Access_Log_Exports_v2025.pdf
4d344c5d-0dc1-4cca-93d5-791b1b8644e9,G2,logs_period_covered,Period covered by the log extract,text,True,e.g. September 2025 — March 2026 (6 months),[],1,,,,,2025v,2025-03-01T00:00:00Z,State the period covered by the physical access log extract provided.,,[],Short text / identifier / value,Human,Manual (Human),NONE,,,Log period is an institutional compliance record.,See attached supporting documentation for full details
b90f9df4-6cb6-4c3f-b0c1-ba4955471c23,G2,data_centre_logs,Data centre physical access logs available?,select,True,,"[""Yes"", ""No"", ""Not applicable — no on-premises data centre""]",2,,,,,2025v,2025-03-01T00:00:00Z,Confirm that physical access logs for the data centre are available and retained.,,[],Configuration state confirmation (Yes/No/Status),Human,Manual (Human),NONE,,,Data centre access log availability is an institutional security record.,Yes
59ee0545-0743-48d4-a0ac-2a2f07913fe7,G2,server_room_logs,Server room physical access logs available?,select,True,,"[""Yes"", ""No""]",3,,,,,2025v,2025-03-01T00:00:00Z,Confirm that physical access logs for the server room are available and retained.,,[],Configuration state confirmation (Yes/No/Status),Human,Manual (Human),NONE,,,Server room access log availability is an institutional security record.,Yes
8fb31bdf-a132-421e-b14f-0506f781e73e,G2,secure_storage_logs,Secured storage area logs (for tokens/keys/removable equipment)?,select,True,,"[""Yes"", ""No"", ""Not applicable""]",4,,,,,2025v,2025-03-01T00:00:00Z,Confirm that access logs for the secure storage area (where tokens and keys are kept) are available.,,[],Configuration state confirmation (Yes/No/Status),Human,Manual (Human),NONE,,,Secure storage access logs are institutional security records.,Yes
b7c3bb3e-a76e-4ccc-aece-55b0ffaf3f94,G2,retention_months,Physical access log retention period (months),text,True,e.g. 12 months (minimum 6 months required),[],5,,,,,2025v,2025-03-01T00:00:00Z,State the retention period for physical access logs — minimum 12 months recommended.,,[],Short text / identifier / value,Human,Manual (Human),NONE,,,Log retention period is an institutional security record.,24 months
bbf82aa6-5338-456d-bd7d-4bfd1acc2db8,G2,periodic_review_evidence,Evidence of periodic review for anomalous physical access patterns?,select,True,,"[""Yes — sample provided"", ""No""]",6,,,,,2025v,2025-03-01T00:00:00Z,Upload a sample review record showing physical access logs were reviewed for anomalous patterns.,,[],Configuration state confirmation (Yes/No/Status),Human,Manual (Human),NONE,,,Log review evidence is an institutional security record.,Yes — sample provided
e091305a-5e87-409e-b706-19b5126cdd32,G2,visitor_access_records,Visitor access records for sensitive areas maintained?,select,False,,"[""Yes"", ""No""]",7,,,,,2025v,2025-03-01T00:00:00Z,"Confirm that visitor access to sensitive areas is logged with name, purpose, time in/out, and escorting staff member.",,[],Configuration state confirmation (Yes/No/Status),Human,Manual (Human),NONE,,,Visitor records are institutional physical security records.,Yes
e0ac0e50-0f87-4b5e-868f-30dbcd824a12,G2,known_gaps,Known gaps and remediation plan,textarea,False,e.g. No gaps identified; all controls meet CSCF v2026 requirements.,[],8,,4.0,,,2025v,2025-03-01T00:00:00Z,Document any physical access log gaps or retention deficiencies.,,[],Free-text narrative / explanation,Human,Manual (Human),NONE,,,Gap documentation is an institutional record.,Physical access logs available and current. Retention: 24 months. Periodic review evidenced. No gaps.
b5ec7ff4-31f8-4dbc-9487-c57a23378938,G3,evidence_document,Video Surveillance Configuration Evidence Upload,file,False,,[],0,,,".pdf,.png,.jpg,.jpeg,.txt,.csv,.xlsx","Upload the relevant configuration export, screenshot, or policy document in PDF, Word, or image format.",2025v,2025-03-01T00:00:00Z,"Upload CCTV configuration evidence (camera placement diagram, recording settings, retention confirmation).",,[],Document/File Upload,Human,Manual (Human),NONE,,,CCTV configuration evidence is an institutional physical security record.,Video_Surveillance_Config_Evidence_v2025.pdf
ca412e6b-d454-4510-8404-35b8d0a897b5,G3,cameras_cover_entry_exit,Cameras cover server room entry/exit and rack areas?,select,True,,"[""Yes — full coverage"", ""Partial — some blind spots"", ""No""]",1,,,,,2025v,2025-03-01T00:00:00Z,Confirm that cameras provide full coverage of server room entry/exit points and rack areas — no blind spots.,,[],Configuration state confirmation (Yes/No/Status),Human,Manual (Human),NONE,,,Camera coverage is an institutional physical security record.,Yes — full coverage
f92822b1-a626-4269-84c8-bc7fc9977e24,G3,movement_detection_enabled,Movement detection enabled?,select,True,,"[""Yes"", ""No""]",2,,,,,2025v,2025-03-01T00:00:00Z,Confirm that movement detection is enabled to trigger recording or alerting outside business hours.,,[],Configuration state confirmation (Yes/No/Status),Human,Manual (Human),NONE,,,Movement detection configuration is an institutional security record.,Yes
de789be2-a3dc-47bd-88af-4c1bdd9e97ce,G3,recording_active,Recording active (not just live monitoring)?,select,True,,"[""Yes — continuous recording"", ""Yes — motion-triggered recording"", ""No — live monitoring only""]",3,,,,,2025v,2025-03-01T00:00:00Z,Confirm that CCTV is recording (not just live monitoring) — continuous or motion-triggered recording is required.,,[],Configuration state confirmation (Yes/No/Status),Human,Manual (Human),NONE,,,Recording status is an institutional physical security record.,Yes — continuous recording
11ef6ff0-a164-48df-8917-e5f0362a0615,G3,image_retention_months,Recording retention period (months),text,True,e.g. 3 months (per applicable law). Minimum ≥3 months ideally.,[],4,,,,,2025v,2025-03-01T00:00:00Z,State the video recording retention period — minimum 30 days; 90 days is best practice.,,[],Short text / identifier / value,Human,Manual (Human),NONE,,,Recording retention period is an institutional security record.,6 months
9749cbc9-cee8-45ad-b3cf-51a65a71c64d,G3,tamper_evident_storage,Recording stored in tamper-evident manner?,select,False,,"[""Yes"", ""No""]",5,,,,,2025v,2025-03-01T00:00:00Z,Confirm that video recordings are stored in a tamper-evident manner — off-site storage or write-once media preferred.,,[],Configuration state confirmation (Yes/No/Status),Human,Manual (Human),NONE,,,Tamper-evident storage is an institutional physical security record.,Yes
6445dcc8-c515-4dc3-8d3a-397d9e82c566,H1,plan_tested_within_2_years,Plan tested within the last 2 years?,select,True,,"[""Yes"", ""No — first test pending""]",9,,,,,2025v,2025-03-01T00:00:00Z,Confirm that the plan has been tested (exercised) within the last 2 years.,,[],Configuration state confirmation (Yes/No/Status),Human,Manual (Human),NONE,,,Plan testing confirmation is an institutional compliance record.,Yes
5a12a5e8-5fbc-4633-abee-aafcd854be2d,G3,legal_compliance_documented,Compliance with applicable laws and regulations for video recording documented?,select,True,,"[""Yes — legal review documented"", ""No — not reviewed""]",6,,,,,2025v,2025-03-01T00:00:00Z,"Confirm that the CCTV system complies with applicable laws (GDPR, local surveillance regulations) — legal review documented.",,[],Configuration state confirmation (Yes/No/Status),Human,Manual (Human),NONE,,,Legal compliance for CCTV is an institutional legal record.,Yes — legal review documented
01c9b411-9b94-4a0e-856f-f25fd6f7063f,G3,known_gaps,Known gaps and remediation plan,textarea,False,e.g. No gaps identified; all controls meet CSCF v2026 requirements.,[],7,,4.0,,,2025v,2025-03-01T00:00:00Z,Document any CCTV coverage gaps or compliance issues.,,[],Free-text narrative / explanation,Human,Manual (Human),NONE,,,Gap documentation is an institutional record.,CCTV fully operational with continuous recording. Motion detection enabled. Retention 6 months. Legal compliance reviewed. No gaps.
ea5d1ab6-f7d5-46d2-82ae-acd1bb8dc6a8,G4,evidence_document,Equipment Disposal and Sanitisation Records Upload,file,False,,[],0,,,".pdf,.docx,.txt","Upload equipment disposal records (PDF or spreadsheet). Must include equipment type, sanitisation method used, and verification confirmation.",2025v,2025-03-01T00:00:00Z,Upload equipment disposal and data sanitisation records.,,[],Document/File Upload,Human,Manual (Human),NONE,,,Equipment disposal records are institutional security records.,Equipment_Disposal_Sanitisation_Records_v2025.pdf
8cdfaaca-a4ec-44da-88d3-dcbc591c4622,G4,disposal_records_exist,Disposal records maintained for all in-scope SWIFT equipment?,select,True,,"[""Yes"", ""No"", ""Not applicable — no decommissioning yet""]",1,,,,,2025v,2025-03-01T00:00:00Z,Confirm that a disposal record is maintained for every piece of in-scope SWIFT equipment that was decommissioned.,,[],Configuration state confirmation (Yes/No/Status),Human,Manual (Human),NONE,,,Disposal record existence is an institutional security record.,Yes
310f65fc-3fe4-4dcd-8743-6d0e3fac59df,G4,sanitisation_method,Sanitisation methods used,textarea,True,e.g. Monthly automated scan with quarterly manual review and manager sign-off.,[],2,,3.0,,,2025v,2025-03-01T00:00:00Z,"Describe the data sanitisation method used (e.g., NIST 800-88 secure erase, cryptographic erasure for SSDs, physical destruction for HDDs).",,[],Free-text narrative / explanation,Human,Manual (Human),NONE,,,Sanitisation method selection is an institutional security record.,"Data sanitisation methods:
1. Magnetic HDD: NIST SP 800-88 DoD 3-pass overwrite + degaussing
2. SSD/NVMe: Secure Erase (ATA) or Crypto Erase for self-encrypting drives
3. HSM: Factory reset (Thales zeroisation procedure — all keys wiped)
4. Network devices: Factory reset + firmware re-flash
5. Hardware tokens: Physical destruction
6. Paper documents: Cross-cut shredding"
35bb2afe-d758-4db0-a4d6-bce14ace101c,G4,data_destruction_verified,Data destruction verification performed and documented?,select,True,,"[""Yes"", ""No""]",3,,,,,2025v,2025-03-01T00:00:00Z,"Confirm that data destruction was verified and the result documented — e.g., a sanitisation tool output or certificate.",,[],Configuration state confirmation (Yes/No/Status),Human,Manual (Human),NONE,,,Destruction verification is an institutional security record.,Yes
7500ac94-9571-44f4-b439-7b5680af815e,G4,equipment_types_covered,Equipment types covered by disposal process,textarea,True,e.g. Confirmed — all required components and controls are covered.,[],4,,3.0,,,2025v,2025-03-01T00:00:00Z,"List the equipment types covered by the disposal process (servers, workstations, network devices, HSMs, tokens, storage media).",,[],Free-text narrative / explanation,Human,Manual (Human),NONE,,,Equipment type list is an institutional security record.,"Equipment types covered:
1. Server HDDs and SSDs
2. Operator PC storage
3. Luna HSM hardware
4. Network devices (switches, firewalls)
5. Backup media (tapes, external drives)
6. Hardware security tokens
7. Paper documents containing SWIFT-sensitive data"
18e2ef5f-49d5-4250-a013-3d7167f213ba,G4,third_party_certificate,Certificate of destruction from third-party disposal service (if used)?,select,False,,"[""Yes"", ""No"", ""Not applicable — self-managed disposal""]",5,,,,,2025v,2025-03-01T00:00:00Z,"If disposal is handled by a third party, confirm that a certificate of destruction was obtained and retained.",,[],Configuration state confirmation (Yes/No/Status),Human,Manual (Human),NONE,,,Certificate of destruction is an institutional security record.,Not applicable — self-managed disposal
26d61e06-2630-497b-9f79-28fc5d2322ba,G4,disposal_policy_documented,Equipment disposal process documented in policy?,select,True,,"[""Yes"", ""No""]",6,,,,,2025v,2025-03-01T00:00:00Z,Confirm that the equipment disposal process is formally documented in a policy or procedure.,,[],Configuration state confirmation (Yes/No/Status),Human,Manual (Human),NONE,,,Disposal policy documentation is an institutional governance record.,Yes
d4665112-e507-4ab4-a0cf-57ff2514e1fd,G4,known_gaps,Known gaps and remediation plan,textarea,False,e.g. No gaps identified; all controls meet CSCF v2026 requirements.,[],7,,4.0,,,2025v,2025-03-01T00:00:00Z,Document any disposal process gaps or equipment not yet covered.,,[],Free-text narrative / explanation,Human,Manual (Human),NONE,,,Gap documentation is an institutional record.,Disposal records current and complete. No gaps. All sanitisation methods documented. Next review: Q2 2025.
c50ce84c-3b88-4e11-a850-5de018a63967,H1,evidence_document,Cyber Incident Response Plan Upload,file,False,,[],0,,,".pdf,.docx,.txt",Upload the SWIFT cyber incident response plan (PDF or Word). Must be dated within the last 12 months and include all CSCF v2025 required elements.,2025v,2025-03-01T00:00:00Z,Upload the cyber incident response plan.,,[],Document/File Upload,Human,Manual (Human),NONE,,,The IR plan is an institutional governance document.,Cyber_Incident_Response_Plan_v2025.pdf
615676c6-d885-47f0-a568-ea6d15ba07a9,H1,plan_last_updated_date,Plan last updated / reviewed date (must be within last 12 months),date,True,YYYY-MM-DD,[],1,,,,,2025v,2025-03-01T00:00:00Z,Enter the date the IR plan was last reviewed and updated — must be within the last 12 months.,,[],Date confirmation,Human,Manual (Human),NONE,,,Plan update date is an institutional governance record.,2024-09-01
f62df400-96f9-410d-b7c7-1982339c25f3,H1,swift_recovery_roadmap_referenced,SWIFT Cyber Security Incident Recovery roadmap (Bulletin #10047) referenced?,select,True,,"[""Yes"", ""No""]",2,,,,,2025v,2025-03-01T00:00:00Z,Confirm that the SWIFT Cyber Security Incident Recovery roadmap (Knowledge Base Bulletin #10047) is referenced in the plan.,,[],Configuration state confirmation (Yes/No/Status),Human,Manual (Human),NONE,,,Roadmap reference is an institutional governance record.,Yes
7d01c9c8-ac74-430f-8e16-b020601d772b,H1,internal_external_notification,Internal and external notification steps included?,select,True,,"[""Yes"", ""No"", ""Partial""]",3,,,,,2025v,2025-03-01T00:00:00Z,"Confirm that the plan includes notification steps for internal stakeholders, regulators, law enforcement, and SWIFT.",,[],Configuration state confirmation (Yes/No/Status),Human,Manual (Human),NONE,,,Notification steps are institutional governance content.,Yes
f65b77b8-6a70-4a71-a540-ca7a515eb7fe,H1,swift_support_centre_notification,SWIFT Customer Support Centre notification step explicitly included?,select,True,,"[""Yes"", ""No""]",4,,,,,2025v,2025-03-01T00:00:00Z,Confirm that notifying the SWIFT Customer Support Centre is an explicit step in the plan — this obligation applies in v2025.,,[],Configuration state confirmation (Yes/No/Status),Human,Manual (Human),NONE,,,SWIFT Customer Support Centre notification is an explicit requirement in Control 7.1 for v2025.,Yes
e229ac34-3d77-4050-80d4-c9f4c556e7b8,H1,escalation_timers,Escalation timers per severity level defined?,select,True,,"[""Yes"", ""No""]",5,,,,,2025v,2025-03-01T00:00:00Z,"Confirm that escalation timers are defined per severity level — e.g., P1 within 1 hour, P2 within 4 hours.",,[],Configuration state confirmation (Yes/No/Status),Human,Manual (Human),NONE,,,Escalation timer definitions are institutional governance records.,Yes
7a6a8e9e-45ec-4d29-80b0-2dac5910bae0,H1,containment_evidence_steps,"Containment, evidence collection, and forensic preservation steps included?",select,True,,"[""Yes"", ""No"", ""Partial""]",6,,,,,2025v,2025-03-01T00:00:00Z,"Confirm that the plan includes steps for containment, evidence collection, and forensic preservation.",,[],Configuration state confirmation (Yes/No/Status),Human,Manual (Human),NONE,,,Containment and forensic steps are institutional governance content.,Yes
58bcc522-68b0-4441-b472-691ecc3a8d83,H1,skilled_cyber_professional,Skilled cyber-security professional involvement step included?,select,True,,"[""Yes"", ""No""]",7,,,,,2025v,2025-03-01T00:00:00Z,Confirm that the plan includes involvement of a skilled cyber-security professional in incident response.,,[],Configuration state confirmation (Yes/No/Status),Human,Manual (Human),NONE,,,Professional involvement step is an institutional governance record.,Yes
afc600ea-90a1-472b-ab0d-e2c4a7dc94ee,H2,evidence_document,Incident Response Exercise Records Upload,file,False,,[],0,,,".pdf,.docx,.txt","Upload IR exercise records (PDF). Must include exercise date, type, scope, results, and lessons learned.",2025v,2025-03-01T00:00:00Z,"Upload IR exercise records (tabletop, simulation, or live drill).",,[],Document/File Upload,Human,Manual (Human),NONE,,,IR exercise records are institutional compliance documents.,IR_Exercise_Records_v2025.pdf
be87e047-88a5-40be-bf69-e51fbb11a8ff,H2,test_date,Most recent IR test / exercise date,date,False,YYYY-MM-DD,[],1,,,,,2025v,2025-03-01T00:00:00Z,Enter the date the most recent IR exercise was conducted.,,[],Date confirmation,Human,Manual (Human),NONE,,,Exercise date is an institutional compliance record.,2024-07-20
e5b63863-67bb-4f2c-8f1a-7e9cad7a6720,H2,test_type,Exercise type,select,False,,"[""Tabletop exercise"", ""Simulation"", ""Live drill""]",2,,,,,2025v,2025-03-01T00:00:00Z,"Select the type of exercise conducted — tabletop, simulation, or live drill.",,[],Configuration state confirmation (Yes/No/Status),Human,Manual (Human),NONE,,,Exercise type is an institutional compliance record.,Tabletop exercise
1290c0f7-d5fe-4096-a4fa-6edce4e61561,H2,test_scope,Exercise scope,textarea,False,e.g. All in-scope systems per A2 inventory included; no exclusions.,[],3,,3.0,,,2025v,2025-03-01T00:00:00Z,Describe the scenario tested — what type of incident was simulated and which systems/teams were involved.,,[],Free-text narrative / explanation,Human,Manual (Human),NONE,,,Exercise scope description is an institutional compliance record.,"IR exercise scope (tabletop — July 2024):
- Scenario: Fraudulent SWIFT payment instruction detected after business hours
- Participants: CISO, SWIFT Operations, IT Security, Incident Response Team, Head of Payments
- Covered: Detection → containment → SWIFT CSC notification → forensic preservation → business recovery → post-incident review
- Duration: 4-hour tabletop exercise
- Outcome: All steps completed within defined SLA timers; 1 process gap identified (evidence chain of custody form missing) — remediated August 2024"
c12aae17-ad9a-450a-a145-d9cec547d047,H2,results_documented,"Exercise results documented (what worked, what failed, gaps identified)?",select,False,,"[""Yes"", ""No""]",4,,,,,2025v,2025-03-01T00:00:00Z,"Confirm that exercise results are documented — what worked, what failed, and identified gaps.",,[],Configuration state confirmation (Yes/No/Status),Human,Manual (Human),NONE,,,Results documentation is an institutional compliance record.,Yes
87b65e74-5dbb-4f93-9e35-2d637726eaa0,H2,lessons_learned,Lessons learned documented?,select,False,,"[""Yes"", ""No""]",5,,,,,2025v,2025-03-01T00:00:00Z,Confirm that a lessons-learned document was produced and shared with relevant stakeholders.,,[],Configuration state confirmation (Yes/No/Status),Human,Manual (Human),NONE,,,Lessons-learned documentation is an institutional compliance record.,Yes
4672394a-ed31-4f38-b5a4-34697c051b39,H2,plan_updated_from_findings,IR plan updated based on exercise findings?,select,False,,"[""Yes"", ""No — no gaps identified""]",6,,,,,2025v,2025-03-01T00:00:00Z,Confirm that the IR plan was updated to address gaps identified during the exercise.,,[],Configuration state confirmation (Yes/No/Status),Human,Manual (Human),NONE,,,Plan update evidence is an institutional compliance record.,Yes
1e9af148-475b-457b-8163-1735999c5b13,H2,external_party_participation,External parties participated if SWIFT activities are outsourced?,select,False,,"[""Yes"", ""No — not outsourced"", ""No — outsourced but no participation (remediation required)""]",7,,,,,2025v,2025-03-01T00:00:00Z,Confirm whether connectivity providers or outsourcing agents participated — required if SWIFT activities are outsourced.,,[],Configuration state confirmation (Yes/No/Status),Human,Manual (Human),NONE,,,External party participation is an institutional compliance record.,No — not outsourced
03336f3e-572c-46ea-ada9-d584c8c8adf4,H2,known_gaps,Known gaps and remediation plan,textarea,False,e.g. No gaps identified; all controls meet CSCF v2026 requirements.,[],8,,4.0,,,2025v,2025-03-01T00:00:00Z,Document any exercise gaps or pending exercise cycles.,,[],Free-text narrative / explanation,Human,Manual (Human),NONE,,,Gap documentation is an institutional record.,IR exercise completed July 2024. All findings remediated. IR plan updated August 2024. No outstanding gaps.
84e92090-12e5-440e-a07d-71464a935b42,H3,evidence_document,SWIFT ISAC Participation Evidence Upload,file,False,,[],0,,,".pdf,.docx,.txt",Upload SWIFT ISAC participation evidence (PDF). Must cover IOC consumption capability and incident reporting process.,2025v,2025-03-01T00:00:00Z,Upload evidence of SWIFT ISAC participation or threat intelligence capability.,,[],Document/File Upload,Human,Manual (Human),NONE,,,SWIFT ISAC participation evidence is an institutional compliance record.,SWIFT_ISAC_Participation_Evidence_v2025.pdf
593828e5-d605-40f0-adc1-1a1b0934304a,H3,swift_csp_reporting_process,Mandatory incident reporting process to SWIFT Customer Support Centre documented?,select,True,,"[""Yes"", ""No""]",1,,,,,2025v,2025-03-01T00:00:00Z,Confirm that the mandatory SWIFT incident reporting process is documented — what qualifies as a reportable incident and the steps to report.,,[],Configuration state confirmation (Yes/No/Status),Human,Manual (Human),NONE,,,SWIFT mandatory reporting process is a Control 7.1 obligation in v2025.,Yes
e0589051-ed6d-47f6-90d8-27df6e3114a6,H3,isac_ioc_consumption,SWIFT ISAC IOC consumption capability implemented?,select,False,,"[""Yes — IOC feeds consumed"", ""In progress"", ""No""]",2,,,,,2025v,2025-03-01T00:00:00Z,Confirm whether SWIFT ISAC IOC feeds are consumed and integrated into SIEM and/or firewall blocklists. Encouraged in v2025 as part of information sharing planning.,,[],Configuration state confirmation (Yes/No/Status),Human,Manual (Human),NONE,,,ISAC IOC consumption is encouraged in v2025 as part of the IR planning context.,Yes — IOC feeds consumed
c86a041e-ab4c-4cc1-adef-a61ef13696a9,H3,internal_distribution_process,Internal distribution procedure for ISAC alerts documented?,select,False,,"[""Yes"", ""No"", ""Not applicable""]",3,,,,,2025v,2025-03-01T00:00:00Z,"Confirm whether a process exists to distribute ISAC alerts to relevant internal teams (SOC, network team).",,[],Configuration state confirmation (Yes/No/Status),Human,Manual (Human),NONE,,,Internal IOC distribution is encouraged in v2025.,Yes
cd95b856-5679-4872-b595-21f7535bc3c2,H3,threat_sharing_plan_documented,Threat information sharing plan documented (if information sharing is conducted)?,select,False,,"[""Yes — plan documented"", ""No sharing conducted"", ""In progress""]",4,,,,,2025v,2025-03-01T00:00:00Z,"If the institution participates in threat information sharing, confirm that a plan is documented noting compliance with applicable laws.",,[],Configuration state confirmation (Yes/No/Status),Human,Manual (Human),NONE,,,Threat sharing plan is encouraged in v2025; formal documentation becomes more prescriptive in v2026.,Yes — plan documented
519e91f3-14e3-4eb8-b16b-6f85eec268c4,H3,known_gaps,Known gaps and remediation plan,textarea,False,e.g. No gaps identified; all controls meet CSCF v2026 requirements.,[],5,,4.0,,,2025v,2025-03-01T00:00:00Z,Document any ISAC participation or incident reporting gaps.,,[],Free-text narrative / explanation,Human,Manual (Human),NONE,,,Gap documentation is an institutional record.,SWIFT ISAC participation active. IOC feeds consumed. Internal distribution documented. Mandatory incident reporting process in place. No gaps.
9c784650-a6ec-4902-b88b-ebd840f054b2,H4,evidence_document,Security Awareness Training Programme Document Upload,file,False,,[],0,,,".pdf,.docx,.txt","Upload the security awareness training programme document (PDF or Word). Must cover topics, audience, delivery method, and schedule.",2025v,2025-03-01T00:00:00Z,Upload the security awareness training programme documentation.,,[],Document/File Upload,Human,Manual (Human),NONE,,,Training programme documentation is an institutional governance record.,Security_Awareness_Training_Programme_v2025.pdf
5fce9bc8-118e-4c6c-b0f9-82ce2dd2b90c,H4,programme_documented,Annual security awareness programme formally documented?,select,True,,"[""Yes"", ""No""]",1,,,,,2025v,2025-03-01T00:00:00Z,"Confirm that an annual security awareness programme is formally documented with topics, audience, delivery method, and schedule.",,[],Configuration state confirmation (Yes/No/Status),Human,Manual (Human),NONE,,,Training programme documentation is an institutional governance record.,Yes
5898fb38-59bc-44dd-b306-550379eeaef2,H4,swift_smart_modules,SWIFT Smart security awareness modules included?,select,True,,"[""Yes — modules specified below"", ""No""]",2,,,,,2025v,2025-03-01T00:00:00Z,Confirm that SWIFT Smart security awareness modules are included in the programme — state which modules are used.,,[],Configuration state confirmation (Yes/No/Status),Human,Manual (Human),NONE,,,SWIFT Smart module inclusion is explicitly encouraged in Control 7.2 in v2025.,Yes — modules specified below
