id,evidence_item_id,question_key,label,question_type,required,placeholder,options,sort_order,control_id,rows,accept,upload_label,cscf_version,created_at,guide,show_when_question,show_when_values,evidence_required_raw,evidence_source,collection_method,aws_auto_level,aws_services,question_level_aws_sources,reason_rationale,gcs_auto_level,gcs_services,question_level_gcs_sources
5a12a5e8-5fbc-4633-abee-aafcd854be2d,G3,legal_compliance_documented,Compliance with applicable laws and regulations for video recording documented?,select,True,,"[""Yes — legal review documented"", ""No — not reviewed""]",6,,,,,2025v,2025-03-01T00:00:00Z,"Confirm that the CCTV system complies with applicable laws (GDPR, local surveillance regulations) — legal review documented.",,[],Configuration state confirmation (Yes/No/Status),Human,Manual (Human),NONE,,,Legal compliance for CCTV is an institutional legal record.,LOW,Compliance Reports Manager,Compliance Reports Manager
01c9b411-9b94-4a0e-856f-f25fd6f7063f,G3,known_gaps,Known gaps and remediation plan,textarea,False,e.g. No gaps identified; all controls meet CSCF v2026 requirements.,[],7,,4.0,,,2025v,2025-03-01T00:00:00Z,Document any CCTV coverage gaps or compliance issues.,,[],Free-text narrative / explanation,Human,Manual (Human),NONE,,,Gap documentation is an institutional record.,LOW,Compliance Reports Manager,Compliance Reports Manager
ea5d1ab6-f7d5-46d2-82ae-acd1bb8dc6a8,G4,evidence_document,Equipment Disposal and Sanitisation Records Upload,file,False,,[],0,,,".pdf,.docx,.txt","Upload equipment disposal records (PDF or spreadsheet). Must include equipment type, sanitisation method used, and verification confirmation.",2025v,2025-03-01T00:00:00Z,Upload equipment disposal and data sanitisation records.,,[],Document/File Upload,Human,Manual (Human),NONE,,,Equipment disposal records are institutional security records.,LOW,Compliance Reports Manager,Compliance Reports Manager
8cdfaaca-a4ec-44da-88d3-dcbc591c4622,G4,disposal_records_exist,Disposal records maintained for all in-scope SWIFT equipment?,select,True,,"[""Yes"", ""No"", ""Not applicable — no decommissioning yet""]",1,,,,,2025v,2025-03-01T00:00:00Z,Confirm that a disposal record is maintained for every piece of in-scope SWIFT equipment that was decommissioned.,,[],Configuration state confirmation (Yes/No/Status),Human,Manual (Human),NONE,,,Disposal record existence is an institutional security record.,LOW,Compliance Reports Manager,Compliance Reports Manager
310f65fc-3fe4-4dcd-8743-6d0e3fac59df,G4,sanitisation_method,Sanitisation methods used,textarea,True,e.g. Monthly automated scan with quarterly manual review and manager sign-off.,[],2,,3.0,,,2025v,2025-03-01T00:00:00Z,"Describe the data sanitisation method used (e.g., NIST 800-88 secure erase, cryptographic erasure for SSDs, physical destruction for HDDs).",,[],Free-text narrative / explanation,Human,Manual (Human),NONE,,,Sanitisation method selection is an institutional security record.,LOW,Compliance Reports Manager,Compliance Reports Manager
35bb2afe-d758-4db0-a4d6-bce14ace101c,G4,data_destruction_verified,Data destruction verification performed and documented?,select,True,,"[""Yes"", ""No""]",3,,,,,2025v,2025-03-01T00:00:00Z,"Confirm that data destruction was verified and the result documented — e.g., a sanitisation tool output or certificate.",,[],Configuration state confirmation (Yes/No/Status),Human,Manual (Human),NONE,,,Destruction verification is an institutional security record.,LOW,Compliance Reports Manager,Compliance Reports Manager
7500ac94-9571-44f4-b439-7b5680af815e,G4,equipment_types_covered,Equipment types covered by disposal process,textarea,True,e.g. Confirmed — all required components and controls are covered.,[],4,,3.0,,,2025v,2025-03-01T00:00:00Z,"List the equipment types covered by the disposal process (servers, workstations, network devices, HSMs, tokens, storage media).",,[],Free-text narrative / explanation,Human,Manual (Human),NONE,,,Equipment type list is an institutional security record.,LOW,Compliance Reports Manager,Compliance Reports Manager
18e2ef5f-49d5-4250-a013-3d7167f213ba,G4,third_party_certificate,Certificate of destruction from third-party disposal service (if used)?,select,False,,"[""Yes"", ""No"", ""Not applicable — self-managed disposal""]",5,,,,,2025v,2025-03-01T00:00:00Z,"If disposal is handled by a third party, confirm that a certificate of destruction was obtained and retained.",,[],Configuration state confirmation (Yes/No/Status),Human,Manual (Human),NONE,,,Certificate of destruction is an institutional security record.,LOW,Compliance Reports Manager,Compliance Reports Manager
26d61e06-2630-497b-9f79-28fc5d2322ba,G4,disposal_policy_documented,Equipment disposal process documented in policy?,select,True,,"[""Yes"", ""No""]",6,,,,,2025v,2025-03-01T00:00:00Z,Confirm that the equipment disposal process is formally documented in a policy or procedure.,,[],Configuration state confirmation (Yes/No/Status),Human,Manual (Human),NONE,,,Disposal policy documentation is an institutional governance record.,LOW,Compliance Reports Manager,Compliance Reports Manager
d4665112-e507-4ab4-a0cf-57ff2514e1fd,G4,known_gaps,Known gaps and remediation plan,textarea,False,e.g. No gaps identified; all controls meet CSCF v2026 requirements.,[],7,,4.0,,,2025v,2025-03-01T00:00:00Z,Document any disposal process gaps or equipment not yet covered.,,[],Free-text narrative / explanation,Human,Manual (Human),NONE,,,Gap documentation is an institutional record.,LOW,Compliance Reports Manager,Compliance Reports Manager
c50ce84c-3b88-4e11-a850-5de018a63967,H1,evidence_document,Cyber Incident Response Plan Upload,file,False,,[],0,,,".pdf,.docx,.txt",Upload the SWIFT cyber incident response plan (PDF or Word). Must be dated within the last 12 months and include all CSCF v2025 required elements.,2025v,2025-03-01T00:00:00Z,Upload the cyber incident response plan.,,[],Document/File Upload,Human,Manual (Human),NONE,,,The IR plan is an institutional governance document.,LOW,"Security Command Center, Cloud Monitoring, Cloud Logging","Security Command Center, Cloud Monitoring, Cloud Logging"
615676c6-d885-47f0-a568-ea6d15ba07a9,H1,plan_last_updated_date,Plan last updated / reviewed date (must be within last 12 months),date,True,YYYY-MM-DD,[],1,,,,,2025v,2025-03-01T00:00:00Z,Enter the date the IR plan was last reviewed and updated — must be within the last 12 months.,,[],Date confirmation,Human,Manual (Human),NONE,,,Plan update date is an institutional governance record.,LOW,"Security Command Center, Cloud Monitoring, Cloud Logging","Security Command Center, Cloud Monitoring, Cloud Logging"
f62df400-96f9-410d-b7c7-1982339c25f3,H1,swift_recovery_roadmap_referenced,SWIFT Cyber Security Incident Recovery roadmap (Bulletin #10047) referenced?,select,True,,"[""Yes"", ""No""]",2,,,,,2025v,2025-03-01T00:00:00Z,Confirm that the SWIFT Cyber Security Incident Recovery roadmap (Knowledge Base Bulletin #10047) is referenced in the plan.,,[],Configuration state confirmation (Yes/No/Status),Human,Manual (Human),NONE,,,Roadmap reference is an institutional governance record.,LOW,"Security Command Center, Cloud Monitoring, Cloud Logging","Security Command Center, Cloud Monitoring, Cloud Logging"
7d01c9c8-ac74-430f-8e16-b020601d772b,H1,internal_external_notification,Internal and external notification steps included?,select,True,,"[""Yes"", ""No"", ""Partial""]",3,,,,,2025v,2025-03-01T00:00:00Z,"Confirm that the plan includes notification steps for internal stakeholders, regulators, law enforcement, and SWIFT.",,[],Configuration state confirmation (Yes/No/Status),Human,Manual (Human),NONE,,,Notification steps are institutional governance content.,LOW,"Security Command Center, Cloud Monitoring, Cloud Logging","Security Command Center, Cloud Monitoring, Cloud Logging"
f65b77b8-6a70-4a71-a540-ca7a515eb7fe,H1,swift_support_centre_notification,SWIFT Customer Support Centre notification step explicitly included?,select,True,,"[""Yes"", ""No""]",4,,,,,2025v,2025-03-01T00:00:00Z,Confirm that notifying the SWIFT Customer Support Centre is an explicit step in the plan — this obligation applies in v2025.,,[],Configuration state confirmation (Yes/No/Status),Human,Manual (Human),NONE,,,SWIFT Customer Support Centre notification is an explicit requirement in Control 7.1 for v2025.,LOW,"Security Command Center, Cloud Monitoring, Cloud Logging","Security Command Center, Cloud Monitoring, Cloud Logging"
e229ac34-3d77-4050-80d4-c9f4c556e7b8,H1,escalation_timers,Escalation timers per severity level defined?,select,True,,"[""Yes"", ""No""]",5,,,,,2025v,2025-03-01T00:00:00Z,"Confirm that escalation timers are defined per severity level — e.g., P1 within 1 hour, P2 within 4 hours.",,[],Configuration state confirmation (Yes/No/Status),Human,Manual (Human),NONE,,,Escalation timer definitions are institutional governance records.,LOW,"Security Command Center, Cloud Monitoring, Cloud Logging","Security Command Center, Cloud Monitoring, Cloud Logging"
7a6a8e9e-45ec-4d29-80b0-2dac5910bae0,H1,containment_evidence_steps,"Containment, evidence collection, and forensic preservation steps included?",select,True,,"[""Yes"", ""No"", ""Partial""]",6,,,,,2025v,2025-03-01T00:00:00Z,"Confirm that the plan includes steps for containment, evidence collection, and forensic preservation.",,[],Configuration state confirmation (Yes/No/Status),Human,Manual (Human),NONE,,,Containment and forensic steps are institutional governance content.,LOW,"Security Command Center, Cloud Monitoring, Cloud Logging","Security Command Center, Cloud Monitoring, Cloud Logging"
58bcc522-68b0-4441-b472-691ecc3a8d83,H1,skilled_cyber_professional,Skilled cyber-security professional involvement step included?,select,True,,"[""Yes"", ""No""]",7,,,,,2025v,2025-03-01T00:00:00Z,Confirm that the plan includes involvement of a skilled cyber-security professional in incident response.,,[],Configuration state confirmation (Yes/No/Status),Human,Manual (Human),NONE,,,Professional involvement step is an institutional governance record.,LOW,"Security Command Center, Cloud Monitoring, Cloud Logging","Security Command Center, Cloud Monitoring, Cloud Logging"
afc600ea-90a1-472b-ab0d-e2c4a7dc94ee,H2,evidence_document,Incident Response Exercise Records Upload,file,False,,[],0,,,".pdf,.docx,.txt","Upload IR exercise records (PDF). Must include exercise date, type, scope, results, and lessons learned.",2025v,2025-03-01T00:00:00Z,"Upload IR exercise records (tabletop, simulation, or live drill).",,[],Document/File Upload,Human,Manual (Human),NONE,,,IR exercise records are institutional compliance documents.,LOW,"Security Command Center, Cloud Monitoring, Cloud Logging","Security Command Center, Cloud Monitoring, Cloud Logging"
be87e047-88a5-40be-bf69-e51fbb11a8ff,H2,test_date,Most recent IR test / exercise date,date,False,YYYY-MM-DD,[],1,,,,,2025v,2025-03-01T00:00:00Z,Enter the date the most recent IR exercise was conducted.,,[],Date confirmation,Human,Manual (Human),NONE,,,Exercise date is an institutional compliance record.,LOW,"Security Command Center, Cloud Monitoring, Cloud Logging","Security Command Center, Cloud Monitoring, Cloud Logging"
e5b63863-67bb-4f2c-8f1a-7e9cad7a6720,H2,test_type,Exercise type,select,False,,"[""Tabletop exercise"", ""Simulation"", ""Live drill""]",2,,,,,2025v,2025-03-01T00:00:00Z,"Select the type of exercise conducted — tabletop, simulation, or live drill.",,[],Configuration state confirmation (Yes/No/Status),Human,Manual (Human),NONE,,,Exercise type is an institutional compliance record.,LOW,"Security Command Center, Cloud Monitoring, Cloud Logging","Security Command Center, Cloud Monitoring, Cloud Logging"
1290c0f7-d5fe-4096-a4fa-6edce4e61561,H2,test_scope,Exercise scope,textarea,False,e.g. All in-scope systems per A2 inventory included; no exclusions.,[],3,,3.0,,,2025v,2025-03-01T00:00:00Z,Describe the scenario tested — what type of incident was simulated and which systems/teams were involved.,,[],Free-text narrative / explanation,Human,Manual (Human),NONE,,,Exercise scope description is an institutional compliance record.,LOW,"Security Command Center, Cloud Monitoring, Cloud Logging","Security Command Center, Cloud Monitoring, Cloud Logging"
c12aae17-ad9a-450a-a145-d9cec547d047,H2,results_documented,"Exercise results documented (what worked, what failed, gaps identified)?",select,False,,"[""Yes"", ""No""]",4,,,,,2025v,2025-03-01T00:00:00Z,"Confirm that exercise results are documented — what worked, what failed, and identified gaps.",,[],Configuration state confirmation (Yes/No/Status),Human,Manual (Human),NONE,,,Results documentation is an institutional compliance record.,LOW,"Security Command Center, Cloud Monitoring, Cloud Logging","Security Command Center, Cloud Monitoring, Cloud Logging"
87b65e74-5dbb-4f93-9e35-2d637726eaa0,H2,lessons_learned,Lessons learned documented?,select,False,,"[""Yes"", ""No""]",5,,,,,2025v,2025-03-01T00:00:00Z,Confirm that a lessons-learned document was produced and shared with relevant stakeholders.,,[],Configuration state confirmation (Yes/No/Status),Human,Manual (Human),NONE,,,Lessons-learned documentation is an institutional compliance record.,LOW,"Security Command Center, Cloud Monitoring, Cloud Logging","Security Command Center, Cloud Monitoring, Cloud Logging"
4672394a-ed31-4f38-b5a4-34697c051b39,H2,plan_updated_from_findings,IR plan updated based on exercise findings?,select,False,,"[""Yes"", ""No — no gaps identified""]",6,,,,,2025v,2025-03-01T00:00:00Z,Confirm that the IR plan was updated to address gaps identified during the exercise.,,[],Configuration state confirmation (Yes/No/Status),Human,Manual (Human),NONE,,,Plan update evidence is an institutional compliance record.,LOW,"Security Command Center, Cloud Monitoring, Cloud Logging","Security Command Center, Cloud Monitoring, Cloud Logging"
1e9af148-475b-457b-8163-1735999c5b13,H2,external_party_participation,External parties participated if SWIFT activities are outsourced?,select,False,,"[""Yes"", ""No — not outsourced"", ""No — outsourced but no participation (remediation required)""]",7,,,,,2025v,2025-03-01T00:00:00Z,Confirm whether connectivity providers or outsourcing agents participated — required if SWIFT activities are outsourced.,,[],Configuration state confirmation (Yes/No/Status),Human,Manual (Human),NONE,,,External party participation is an institutional compliance record.,LOW,"Security Command Center, Cloud Monitoring, Cloud Logging","Security Command Center, Cloud Monitoring, Cloud Logging"
03336f3e-572c-46ea-ada9-d584c8c8adf4,H2,known_gaps,Known gaps and remediation plan,textarea,False,e.g. No gaps identified; all controls meet CSCF v2026 requirements.,[],8,,4.0,,,2025v,2025-03-01T00:00:00Z,Document any exercise gaps or pending exercise cycles.,,[],Free-text narrative / explanation,Human,Manual (Human),NONE,,,Gap documentation is an institutional record.,LOW,"Security Command Center, Cloud Monitoring, Cloud Logging","Security Command Center, Cloud Monitoring, Cloud Logging"
84e92090-12e5-440e-a07d-71464a935b42,H3,evidence_document,SWIFT ISAC Participation Evidence Upload,file,False,,[],0,,,".pdf,.docx,.txt",Upload SWIFT ISAC participation evidence (PDF). Must cover IOC consumption capability and incident reporting process.,2025v,2025-03-01T00:00:00Z,Upload evidence of SWIFT ISAC participation or threat intelligence capability.,,[],Document/File Upload,Human,Manual (Human),NONE,,,SWIFT ISAC participation evidence is an institutional compliance record.,LOW,"Security Command Center, Cloud Monitoring, Cloud Logging","Security Command Center, Cloud Monitoring, Cloud Logging"
593828e5-d605-40f0-adc1-1a1b0934304a,H3,swift_csp_reporting_process,Mandatory incident reporting process to SWIFT Customer Support Centre documented?,select,True,,"[""Yes"", ""No""]",1,,,,,2025v,2025-03-01T00:00:00Z,Confirm that the mandatory SWIFT incident reporting process is documented — what qualifies as a reportable incident and the steps to report.,,[],Configuration state confirmation (Yes/No/Status),Human,Manual (Human),NONE,,,SWIFT mandatory reporting process is a Control 7.1 obligation in v2025.,LOW,"Security Command Center, Cloud Monitoring, Cloud Logging","Security Command Center, Cloud Monitoring, Cloud Logging"
e0589051-ed6d-47f6-90d8-27df6e3114a6,H3,isac_ioc_consumption,SWIFT ISAC IOC consumption capability implemented?,select,False,,"[""Yes — IOC feeds consumed"", ""In progress"", ""No""]",2,,,,,2025v,2025-03-01T00:00:00Z,Confirm whether SWIFT ISAC IOC feeds are consumed and integrated into SIEM and/or firewall blocklists. Encouraged in v2025 as part of information sharing planning.,,[],Configuration state confirmation (Yes/No/Status),Human,Manual (Human),NONE,,,ISAC IOC consumption is encouraged in v2025 as part of the IR planning context.,LOW,"Security Command Center, Cloud Monitoring, Cloud Logging","Security Command Center, Cloud Monitoring, Cloud Logging"
c86a041e-ab4c-4cc1-adef-a61ef13696a9,H3,internal_distribution_process,Internal distribution procedure for ISAC alerts documented?,select,False,,"[""Yes"", ""No"", ""Not applicable""]",3,,,,,2025v,2025-03-01T00:00:00Z,"Confirm whether a process exists to distribute ISAC alerts to relevant internal teams (SOC, network team).",,[],Configuration state confirmation (Yes/No/Status),Human,Manual (Human),NONE,,,Internal IOC distribution is encouraged in v2025.,LOW,"Security Command Center, Cloud Monitoring, Cloud Logging","Security Command Center, Cloud Monitoring, Cloud Logging"
cd95b856-5679-4872-b595-21f7535bc3c2,H3,threat_sharing_plan_documented,Threat information sharing plan documented (if information sharing is conducted)?,select,False,,"[""Yes — plan documented"", ""No sharing conducted"", ""In progress""]",4,,,,,2025v,2025-03-01T00:00:00Z,"If the institution participates in threat information sharing, confirm that a plan is documented noting compliance with applicable laws.",,[],Configuration state confirmation (Yes/No/Status),Human,Manual (Human),NONE,,,Threat sharing plan is encouraged in v2025; formal documentation becomes more prescriptive in v2026.,LOW,"Security Command Center, Cloud Monitoring, Cloud Logging","Security Command Center, Cloud Monitoring, Cloud Logging"
519e91f3-14e3-4eb8-b16b-6f85eec268c4,H3,known_gaps,Known gaps and remediation plan,textarea,False,e.g. No gaps identified; all controls meet CSCF v2026 requirements.,[],5,,4.0,,,2025v,2025-03-01T00:00:00Z,Document any ISAC participation or incident reporting gaps.,,[],Free-text narrative / explanation,Human,Manual (Human),NONE,,,Gap documentation is an institutional record.,LOW,"Security Command Center, Cloud Monitoring, Cloud Logging","Security Command Center, Cloud Monitoring, Cloud Logging"
9c784650-a6ec-4902-b88b-ebd840f054b2,H4,evidence_document,Security Awareness Training Programme Document Upload,file,False,,[],0,,,".pdf,.docx,.txt","Upload the security awareness training programme document (PDF or Word). Must cover topics, audience, delivery method, and schedule.",2025v,2025-03-01T00:00:00Z,Upload the security awareness training programme documentation.,,[],Document/File Upload,Human,Manual (Human),NONE,,,Training programme documentation is an institutional governance record.,LOW,"Security Command Center, Cloud Monitoring, Cloud Logging","Security Command Center, Cloud Monitoring, Cloud Logging"
5fce9bc8-118e-4c6c-b0f9-82ce2dd2b90c,H4,programme_documented,Annual security awareness programme formally documented?,select,True,,"[""Yes"", ""No""]",1,,,,,2025v,2025-03-01T00:00:00Z,"Confirm that an annual security awareness programme is formally documented with topics, audience, delivery method, and schedule.",,[],Configuration state confirmation (Yes/No/Status),Human,Manual (Human),NONE,,,Training programme documentation is an institutional governance record.,LOW,"Security Command Center, Cloud Monitoring, Cloud Logging","Security Command Center, Cloud Monitoring, Cloud Logging"
5898fb38-59bc-44dd-b306-550379eeaef2,H4,swift_smart_modules,SWIFT Smart security awareness modules included?,select,True,,"[""Yes — modules specified below"", ""No""]",2,,,,,2025v,2025-03-01T00:00:00Z,Confirm that SWIFT Smart security awareness modules are included in the programme — state which modules are used.,,[],Configuration state confirmation (Yes/No/Status),Human,Manual (Human),NONE,,,SWIFT Smart module inclusion is explicitly encouraged in Control 7.2 in v2025.,LOW,"Security Command Center, Cloud Monitoring, Cloud Logging","Security Command Center, Cloud Monitoring, Cloud Logging"
66df2416-ed43-4fcf-b361-90700610983c,H4,required_topics_covered,Required CSCF v2025 topics confirmed covered,textarea,True,e.g. Confirmed — all required components and controls are covered.,[],3,,3.0,,,2025v,2025-03-01T00:00:00Z,"Confirm that all CSCF v2025 required awareness topics are covered: cyber-security threat awareness, internet/cloud risks, password security, social engineering, physical security, incident reporting, and SWIFT-specific threats.",,[],Free-text narrative / explanation,Human,Manual (Human),NONE,,,Training topic coverage is an institutional compliance record. Note: AI-based phishing and deepfake threats are not a named mandatory topic in v2025 (added explicitly in v2026).,LOW,"Security Command Center, Cloud Monitoring, Cloud Logging","Security Command Center, Cloud Monitoring, Cloud Logging"
ec0ff6d2-512b-4f14-999b-5b890321d15c,H4,privileged_user_additional_training,Additional specialised training for privileged access users?,select,True,,"[""Yes"", ""No"", ""Not applicable — no privileged access users""]",4,,,,,2025v,2025-03-01T00:00:00Z,"Confirm that privileged-access users receive additional specialised training on cyber risks and incident detection, as required by Control 7.2 in v2025.",,[],Configuration state confirmation (Yes/No/Status),Human,Manual (Human),NONE,,,Privileged user additional training is a Control 7.2 requirement in v2025.,LOW,"Security Command Center, Cloud Monitoring, Cloud Logging","Security Command Center, Cloud Monitoring, Cloud Logging"
0c7d99ad-6e78-4fc0-aed9-93a3793233a1,H4,annual_frequency_defined,Annual training frequency formally defined?,select,True,,"[""Yes"", ""No""]",5,,,,,2025v,2025-03-01T00:00:00Z,Confirm that the programme defines annual training completion as mandatory for all staff with SWIFT access.,,[],Configuration state confirmation (Yes/No/Status),Human,Manual (Human),NONE,,,Annual frequency mandate is a Control 7.2 requirement in v2025.,LOW,"Security Command Center, Cloud Monitoring, Cloud Logging","Security Command Center, Cloud Monitoring, Cloud Logging"
1da66473-5ec8-41f9-bc34-e063947f45c2,H4,delivery_method,Training delivery method,select,True,,"[""E-learning (LMS)"", ""Instructor-led"", ""Workshop"", ""Combination""]",6,,,,,2025v,2025-03-01T00:00:00Z,"State the training delivery method — e-learning (LMS), instructor-led, workshop, or a combination.",,[],Configuration state confirmation (Yes/No/Status),Human,Manual (Human),NONE,,,Delivery method is an institutional training record.,LOW,"Security Command Center, Cloud Monitoring, Cloud Logging","Security Command Center, Cloud Monitoring, Cloud Logging"
41e197a2-d3e3-487b-8963-19bad534869a,H4,known_gaps,Known gaps and remediation plan,textarea,False,e.g. No gaps identified; all controls meet CSCF v2026 requirements.,[],7,,4.0,,,2025v,2025-03-01T00:00:00Z,Document any training programme coverage gaps or topics requiring update.,,[],Free-text narrative / explanation,Human,Manual (Human),NONE,,,Gap documentation is an institutional record.,LOW,"Security Command Center, Cloud Monitoring, Cloud Logging","Security Command Center, Cloud Monitoring, Cloud Logging"
10c9e3bb-ee50-4f65-bc94-5cc9499c21d2,H5,evidence_document,Training Completion Records Upload,file,False,,[],0,,,".pdf,.xlsx,.csv,.ods",Upload training completion records (XLSX or PDF). Must show completion status per staff member for the most recent training cycle.,2025v,2025-03-01T00:00:00Z,Upload training completion records or LMS export.,,[],Document/File Upload,Human,Manual (Human),NONE,,,Training completion records are institutional compliance documents.,LOW,"Security Command Center, Cloud Monitoring, Cloud Logging","Security Command Center, Cloud Monitoring, Cloud Logging"
cb0daacc-828b-449e-b562-cbedab6b7a1f,H5,completion_report_date,Completion report date,date,True,YYYY-MM-DD,[],1,,,,,2025v,2025-03-01T00:00:00Z,Enter the date of the completion report provided — ideally the most recent annual cycle.,,[],Date confirmation,Human,Manual (Human),NONE,,,Completion report date is an institutional compliance record.,LOW,"Security Command Center, Cloud Monitoring, Cloud Logging","Security Command Center, Cloud Monitoring, Cloud Logging"
013eec80-da64-4fe9-9de4-31fe70f8b26d,H5,completion_rate_percentage,Overall training completion rate for required staff,text,True,e.g. 98% (49/50 staff completed) — target ≥90%,[],2,,,,,2025v,2025-03-01T00:00:00Z,State the overall training completion rate for required staff — 100% is the target; <90% requires explanation.,,[],Short text / identifier / value,Human,Manual (Human),NONE,,,Completion rate is an institutional compliance metric.,LOW,"Security Command Center, Cloud Monitoring, Cloud Logging","Security Command Center, Cloud Monitoring, Cloud Logging"
c33e1b32-07f4-4e6b-b4ab-7e2402f9f67c,H5,privileged_users_tracked,Privileged user additional training completion tracked separately?,select,True,,"[""Yes"", ""No""]",3,,,,,2025v,2025-03-01T00:00:00Z,Confirm that privileged-user completion is tracked separately to verify they completed the additional specialised module.,,[],Configuration state confirmation (Yes/No/Status),Human,Manual (Human),NONE,,,Separate tracking of privileged user completion is an institutional compliance record.,LOW,"Security Command Center, Cloud Monitoring, Cloud Logging","Security Command Center, Cloud Monitoring, Cloud Logging"
7aec1b39-4dba-4433-857d-7ec75ca9bad7,H5,contractor_training_tracked,Contractor/third-party staff with SWIFT access completion tracked?,select,True,,"[""Yes"", ""No"", ""Not applicable — no contractors""]",4,,,,,2025v,2025-03-01T00:00:00Z,Confirm that contractor and third-party staff with SWIFT access are tracked in the completion records.,,[],Configuration state confirmation (Yes/No/Status),Human,Manual (Human),NONE,,,Contractor training tracking is an institutional compliance record.,LOW,"Security Command Center, Cloud Monitoring, Cloud Logging","Security Command Center, Cloud Monitoring, Cloud Logging"
b38eb76e-e6ba-4fe4-9601-1459699a32e3,H5,non_completion_escalation,Non-completion escalation process in place for staff who have not completed within deadline?,select,True,,"[""Yes"", ""No""]",5,,,,,2025v,2025-03-01T00:00:00Z,Confirm that automated reminders and manager escalation are triggered for staff who have not completed training by the deadline.,,[],Configuration state confirmation (Yes/No/Status),Human,Manual (Human),NONE,,,Non-completion escalation is an institutional governance record.,LOW,"Security Command Center, Cloud Monitoring, Cloud Logging","Security Command Center, Cloud Monitoring, Cloud Logging"
e52ff490-e635-4abd-8f47-e2a71a3cadf7,H5,historical_records_2_years,Historical records available for at least 2 prior years?,select,True,,"[""Yes"", ""No — first or second year of programme""]",6,,,,,2025v,2025-03-01T00:00:00Z,Confirm that completion records from at least the 2 prior training cycles are available for review.,,[],Configuration state confirmation (Yes/No/Status),Human,Manual (Human),NONE,,,Historical record retention is an institutional compliance record.,LOW,"Security Command Center, Cloud Monitoring, Cloud Logging","Security Command Center, Cloud Monitoring, Cloud Logging"
680ec924-581d-41cb-9a90-ae9a5f7d0532,H5,known_gaps,Known gaps and remediation plan,textarea,False,e.g. No gaps identified; all controls meet CSCF v2026 requirements.,[],7,,4.0,,,2025v,2025-03-01T00:00:00Z,Document any completion record gaps or non-completions requiring escalation.,,[],Free-text narrative / explanation,Human,Manual (Human),NONE,,,Gap documentation is an institutional record.,LOW,"Security Command Center, Cloud Monitoring, Cloud Logging","Security Command Center, Cloud Monitoring, Cloud Logging"
bdd89eb9-09c5-4147-bb49-adfd2cafefb6,H6,evidence_document,Transaction Business Control Procedure Document Upload,file,False,,[],0,,,".pdf,.docx,.txt",Upload the transaction business control procedure (PDF or Word). Must describe at least two CSCF-defined control types calibrated to normal activity.,2025v,2025-03-01T00:00:00Z,Upload the transaction business control procedure document.,,[],Document/File Upload,Human,Manual (Human),NONE,,,Transaction control procedures are institutional governance documents.,LOW,"Security Command Center, Cloud Monitoring, Cloud Logging","Security Command Center, Cloud Monitoring, Cloud Logging"
3287fc55-9b76-48eb-b4a6-7578145b2884,H6,controls_implemented,Transaction control types implemented — describe each,textarea,True,e.g. Control implemented via dedicated hardware with restricted access and audit logging.,[],1,,4.0,,,2025v,2025-03-01T00:00:00Z,"Describe each transaction control type implemented — e.g., transaction value threshold, velocity limit, currency restriction, four-eyes approval.",,[],Free-text narrative / explanation,Human,Manual (Human),NONE,,,Transaction control description is an institutional compliance record.,LOW,"Security Command Center, Cloud Monitoring, Cloud Logging","Security Command Center, Cloud Monitoring, Cloud Logging"
489f78cb-574c-42ab-8cff-fd8adf2c0ce4,H6,minimum_two_controls,At least two CSCF-defined control types implemented?,select,True,,"[""Yes — two or more types"", ""No — single type only""]",2,,,,,2025v,2025-03-01T00:00:00Z,Confirm that at least two different CSCF-defined control types are implemented — a single control type is not sufficient.,,[],Configuration state confirmation (Yes/No/Status),Human,Manual (Human),NONE,,,Minimum two control types is a Control 2.9 requirement in v2025.,LOW,"Security Command Center, Cloud Monitoring, Cloud Logging","Security Command Center, Cloud Monitoring, Cloud Logging"
87de5e15-c59a-4064-978b-375519021248,H6,controls_based_on_normal_activity,Controls calibrated based on analysis of normal business activity?,select,True,,"[""Yes"", ""No — arbitrary thresholds""]",3,,,,,2025v,2025-03-01T00:00:00Z,Confirm that control parameters are calibrated based on analysis of historical normal transaction activity — not arbitrary values.,,[],Configuration state confirmation (Yes/No/Status),Human,Manual (Human),NONE,,,Activity-based calibration is a Control 2.9 requirement in v2025.,LOW,"Security Command Center, Cloud Monitoring, Cloud Logging","Security Command Center, Cloud Monitoring, Cloud Logging"
a04ab128-7b14-48ac-aa3d-2edd4ca51a0d,H6,four_eyes_principle,Four-eyes principle enforced for sensitive transaction operations?,select,True,,"[""Yes"", ""No""]",4,,,,,2025v,2025-03-01T00:00:00Z,Confirm that sensitive transaction operations require two separate individuals — submitter ≠ approver.,,[],Configuration state confirmation (Yes/No/Status),AWS,Automated (AWS),HIGH,"Amazon IAM, EC2, AWS Config","iam:SimulatePrincipalPolicy, iam:ListAttachedUserPolicies",AWS IAM policy simulation can detect whether submit and approve permissions are assigned to the same account.,LOW,"Security Command Center, Cloud Monitoring, Cloud Logging","Security Command Center, Cloud Monitoring, Cloud Logging"
